step,split,train_loss,lr,grad_norm,tokens_seen,time_s,steps_per_s,tokens_per_s,val_nll,val_ppl,val_bpt,val_bits_per_token,val_token_acc,val_note_acc,val_shift_acc,val_n_tokens,val_n_steps,val_loss,gen_gen_score,gen_oa_weighted,gen_pen_density,gen_pen_loop,gen_density_ratio,gen_calibrated,gen_oa_pitch_hist,gen_oa_pitch_class,gen_oa_poly_hist,gen_oa_ioi_hist,gen_oa_interval_hist,gen_oa_harm_hist,gen_z_pitch_hist,gen_z_poly_hist,gen_z_ioi_hist,gen_z_interval_hist,gen_z_harm_hist,gen_w_pitch_hist,gen_w_poly_hist,gen_w_ioi_hist,gen_w_interval_hist,gen_w_harm_hist,gen_score,gen_density,ref_density,gen_mean_poly,ref_mean_poly,gen_empty_ratio,ref_empty_ratio,gen_notes_per_sec,ref_notes_per_sec,gen_repeat8,ref_repeat8,gen_n_distinct_pitch,ref_n_distinct_pitch,gen_n_pieces,gen_grammar_violation,gen_grammar_prob_mass,gen_seconds,test_nll,test_ppl,test_bpt,test_bits_per_token,test_token_acc,test_note_acc,test_shift_acc,test_n_tokens,test_n_steps
850,train,2.429393997,0.000496919471,0.717205286,13926400,150.3014672,5.65530075,92656.44748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,train,2.371128736,0.0004959762481,0.6078477502,14745600,158.0818014,5.69325496,93278.28927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,train,2.342795444,0.0004949084461,0.6447991729,15564800,165.6973388,5.733344945,93935.12359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,train,2.378488917,0.0004937166348,0.5337430239,16384000,173.2818384,5.770945237,94551.16676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,train,2.315068736,0.00049240145,0.4603206515,17203200,181.0869322,5.798320107,94999.67663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,train,2.287215476,0.0004909635935,0.5166189671,18022400,188.7609324,5.827477041,95477.38383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,train,2.281908026,0.0004894038325,0.5186733007,18841600,196.4451909,5.854050154,95912.75772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200,train,2.271525974,0.0004877229994,0.4890850484,19660800,204.0670471,5.880420268,96344.80568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250,train,2.285167842,0.0004859219908,0.4873345494,20480000,211.6803451,5.905130208,96749.65332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300,train,2.239934435,0.000484001768,0.5221887231,21299200,219.3158596,5.927523904,97116.55164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350,train,2.251325364,0.0004819633554,0.5210245252,22118400,226.8735342,5.950451668,97492.20013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1400,train,2.236305833,0.0004798078407,0.5735530257,22937600,234.4995682,5.970160246,97815.10548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1400,eval,2.236305833,0.0004798078407,,22937600,234.5034332,,,2.178494496,8.832998129,2.18225157,3.142903206,0.3869567865,0.3827419622,0.3947468777,361322,520380,2.178494496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450,train,2.207048068,0.0004775363741,0.5198810697,23756800,247.7438142,5.852820199,95892.60613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,train,2.200302162,0.0004751501675,0.4552333653,24576000,255.1881833,5.87801512,96305.39973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550,train,2.175778308,0.0004726504943,0.5320497751,25395200,262.6599774,5.901165511,96684.69573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,train,2.193926651,0.0004700386882,0.4510509074,26214400,270.2967138,5.919420837,96983.79099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1650,train,2.161689007,0.0004673161428,0.4620009065,27033600,277.8360188,5.938754835,97300.55922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,train,2.16022125,0.0004644843108,0.404587388,27852800,285.508285,5.954293059,97555.13748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1750,train,2.150853143,0.0004615447033,0.4247502387,28672000,293.0890124,5.970882312,97826.93581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,train,2.129514265,0.0004584988888,0.4731011987,29491200,300.7592108,5.984854113,98055.84979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850,train,2.140244677,0.0004553484924,0.5077649951,30310400,308.3461795,5.999750031,98299.90451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,train,2.132799954,0.0004520951952,0.4248504639,31129600,315.8657541,6.015213663,98553.26066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,train,2.109737875,0.0004487407331,0.4875448346,31948800,323.4997561,6.027825256,98759.88899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,train,2.1387289,0.0004452868959,0.46089378,32768000,331.2054324,6.038548297,98935.5753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050,train,2.112030935,0.0004417355266,0.4038916826,33587200,338.7903798,6.050939231,99138.58836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,train,2.09560734,0.0004380885202,0.4371744394,34406400,346.3349719,6.06349393,99344.28455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,eval,2.09560734,0.0004380885202,,34406400,346.3387682,,,2.067576043,7.905636948,2.071141825,2.982881704,0.4140794084,0.4148761244,0.4124956303,361322,520380,2.067576043,35.30089294,0.6783572004,0.7118973346,0.7309873897,1.404696929,True,0.7479520537,0.8216269675,0.7914336371,0.9106656601,0.7581621837,0.8394865307,0.5764781198,0.2471086951,1.3,0.6338490969,0.8457976248,0.1994769244,0.133378928,0.05468187899,0.2769613457,0.3355009229,35.30089294,0.633125,0.45072,2.736305603,1.973114757,0.711015625,0.762275,12.6625,9.0144,0.372241488,0.2377351828,27.8125,41.196,16,0,0.002165987665,42.90330172,,,,,,,,,
2150,train,2.102956848,0.0004343478226,0.4185707867,35225600,401.4407444,5.355709479,87747.9441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,train,2.12495976,0.0004305154297,0.4617725611,36044800,408.8477859,5.380975697,88161.90582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250,train,2.091723123,0.0004265933866,0.39302665,36864000,416.2354221,5.40559472,88565.26389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300,train,2.077013812,0.0004225837859,0.441776365,37683200,423.7127821,5.428205371,88935.71681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2350,train,2.088901637,0.000418488767,0.4113481641,38502400,431.1745639,5.45022874,89296.54767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400,train,2.088018143,0.0004143105151,0.3865118921,39321600,438.580986,5.472193452,89656.41752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450,train,2.068396728,0.0004100512596,0.390396148,40140800,446.0408697,5.492770206,89993.54706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500,train,2.099115517,0.0004057132731,0.4009135067,40960000,453.4816587,5.512902125,90323.38842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550,train,2.07593648,0.0004012988703,0.3866581023,41779200,460.961576,5.531914443,90634.88624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600,train,2.076069453,0.0003968104067,0.4683926702,42598400,468.3872101,5.550962844,90946.97523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2650,train,2.068693509,0.0003922502773,0.4042263925,43417600,475.8619969,5.568841423,91239.89788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2700,train,2.07984514,0.0003876209152,0.3740950823,44236800,483.4571037,5.584776765,91500.98253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750,train,2.051928473,0.0003829247906,0.4100187123,45056000,490.9457641,5.601433399,91773.88481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800,train,2.044291115,0.0003781644093,0.3994514048,45875200,498.3975246,5.618005431,92045.40098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800,eval,2.044291115,0.0003781644093,,45875200,498.4012637,,,2.009713889,7.461182315,2.013179881,2.899404261,0.4305743907,0.4360227229,0.4203133441,361322,520380,2.009713889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2850,train,2.050646088,0.0003733423114,0.3874143362,46694400,509.295763,5.595962517,91684.24988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2900,train,2.044288087,0.0003684610698,0.4029354155,47513600,516.7219999,5.612302168,91951.95871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2950,train,2.054624608,0.000363523289,0.3896802068,48332800,524.2728753,5.62684079,92190.15951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,train,2.059424868,0.0003585316039,0.3916826546,49152000,531.9192438,5.639953874,92405.00428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3050,train,2.015569673,0.0003534886779,0.3706689477,49971200,539.5259075,5.653111292,92620.5754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100,train,2.017568138,0.0003483972018,0.3866862953,50790400,547.0489228,5.666769225,92844.34698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3150,train,2.027426503,0.0003432598924,0.4176526964,51609600,554.4166992,5.681647044,93088.10517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3200,train,2.023497367,0.0003380794908,0.414724499,52428800,561.8202231,5.695772186,93319.53149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3250,train,2.046590106,0.0003328587612,0.4198818207,53248000,569.2284093,5.70948313,93544.1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3300,train,2.052000196,0.0003276004893,0.3768594861,54067200,576.5700133,5.723502652,93773.86745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3350,train,2.009111452,0.0003223074808,0.4054002762,54886400,584.1939034,5.734397398,93952.36697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3400,train,2.011648474,0.00031698256,0.3930555284,55705600,591.7482951,5.745686178,94137.32235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3450,train,2.000208457,0.0003116285683,0.3728208542,56524800,599.33968,5.756335039,94311.79328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3500,train,2.000575793,0.0003062483623,0.4101902843,57344000,606.8236387,5.767738395,94498.62587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3500,eval,2.000575793,0.0003062483623,,57344000,606.8276477,,,1.964282876,7.129797805,1.967670516,2.833861164,0.4405820847,0.4495766007,0.4236183939,361322,520380,1.964282876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3550,train,1.998604491,0.0003008448129,0.393363446,58163200,618.8276601,5.736653723,93989.33459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3600,train,1.980019512,0.0002954208033,0.4118865132,58982400,626.2865078,5.748167899,94177.98286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3650,train,1.984550514,0.0002899792278,0.4243367612,59801600,633.7491143,5.759376886,94361.63089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3700,train,1.990840011,0.0002845229897,0.34611395,60620800,641.1869428,5.770547952,94544.65765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3750,train,1.990836535,0.0002790550006,0.410856843,61440000,648.7676671,5.780189412,94702.62333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3800,train,2.005455711,0.0002735781779,0.3513984084,62259200,656.3038208,5.790001337,94863.3819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3850,train,1.994629126,0.0002680954441,0.3596183658,63078400,663.8796575,5.799243818,95014.81072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3900,train,2.005593243,0.0002626097247,0.3913519382,63897600,671.2946479,5.809669438,95185.62407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3950,train,1.970964928,0.0002571239468,0.3875366449,64716800,678.7391193,5.81961447,95348.56348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4000,train,1.972555296,0.0002516410374,0.3661236763,65536000,686.109165,5.829976051,95518.32762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4050,train,2.003794804,0.0002461639222,0.3755466044,66355200,693.5235245,5.839744229,95678.36945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4100,train,1.988655889,0.0002406955236,0.3866266906,67174400,701.0102801,5.848701676,95825.12825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4150,train,1.972311363,0.0002352387596,0.3915354908,67993600,708.4405787,5.857936607,95976.43337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4200,train,1.965751529,0.0002297965417,0.4099575877,68812800,715.972374,5.866148126,96110.9709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4200,eval,1.965751529,0.0002297965417,,68812800,715.9762397,,,1.927837025,6.87462451,1.931161811,2.781280916,0.4502853411,0.4590770617,0.4337321639,361322,520380,1.927837025,32.4530239,0.5984578936,0.70562818,0.7685031526,1.417176961,True,0.7531014304,0.8400578209,0.8285759356,0.8228113883,0.7727492698,0.745491445,0.5944063577,0.4405090025,0.3102421285,0.6704275211,0.651222626,0.1994769244,0.133378928,0.05468187899,0.2769613457,0.3355009229,32.4530239,0.63875,0.45072,2.052062802,1.973114757,0.67734375,0.762275,12.775,9.0144,0.3534836066,0.2377351828,28.625,41.196,16,0,0.0004778447675,91.52941203,,,,,,,,,
4250,train,2.010791345,0.0002243717739,0.3730476797,69632000,819.2212896,5.187853458,84997.79105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4300,train,1.957251461,0.0002189673506,0.3998880684,70451200,826.7207344,5.201272717,85217.65219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4350,train,1.961936915,0.0002135861557,0.410651207,71270400,834.2631083,5.214182381,85429.16413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4400,train,1.939679322,0.0002082310604,0.3586392999,72089600,841.8084397,5.226842346,85636.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4450,train,1.958188255,0.0002029049222,0.3854546845,72908800,849.2155199,5.240130327,85854.29528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4500,train,1.955222056,0.0001976105829,0.3499144912,73728000,856.7486446,5.252415663,86055.57822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4550,train,1.947053401,0.0001923508675,0.3659398556,74547200,864.1952291,5.265014023,86261.98976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4600,train,1.979498737,0.0001871285826,0.3952802122,75366400,871.652297,5.277333652,86463.83456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4650,train,1.961845965,0.0001819465146,0.3636868,76185600,879.1261039,5.289343565,86660.60496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4700,train,1.969805367,0.0001768074287,0.4210734963,77004800,886.8080924,5.299906531,86833.6686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4750,train,1.951634853,0.000171714067,0.4234840572,77824000,894.4197447,5.310705659,87010.60152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4800,train,1.965456438,0.0001666691471,0.3959107697,78643200,901.9427249,5.321845686,87193.11972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4850,train,1.954117258,0.000161675361,0.3797757328,79462400,909.4896321,5.33266112,87370.31978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4900,train,1.935844007,0.0001567353734,0.3680473566,80281600,916.9542835,5.343777861,87552.45648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4900,eval,1.935844007,0.0001567353734,,80281600,916.9582169,,,1.901335695,6.694830725,1.904614776,2.743047578,0.4563436492,0.4623486873,0.4449582102,361322,520380,1.901335695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4950,train,1.952680063,0.00015185182,0.3650428653,81100800,927.9909692,5.334103633,87393.95392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5000,train,1.962657454,0.0001470273067,0.4155414402,81920000,935.4653106,5.344933632,87571.39263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5050,train,1.949587681,0.0001422644077,0.3343321979,82739200,943.0546098,5.354939096,87735.32216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5100,train,1.934430156,0.0001375656645,0.350792855,83558400,950.6221581,5.364907557,87898.64542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5150,train,1.93845645,0.0001329335843,0.351978898,84377600,958.1711907,5.374822422,88061.09056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5200,train,1.938154135,0.0001283706385,0.3648115695,85196800,965.7650602,5.384332292,88216.90027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5250,train,1.936745052,0.0001238792621,0.3736484647,86016000,973.0690765,5.395300423,88396.60213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5300,train,1.940626895,0.0001194618514,0.3680353463,86835200,980.510103,5.405349709,88561.24963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5350,train,1.931794331,0.0001151207635,0.3584501147,87654400,987.9871957,5.415049935,88720.17813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5400,train,1.922792308,0.0001108583148,0.3532671034,88473600,995.4207001,5.424841978,88880.61098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5450,train,1.920875044,0.0001066767797,0.3379148841,89292800,1002.916618,5.43415066,89033.12442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
