step,split,train_loss,lr,grad_norm,tokens_seen,time_s,steps_per_s,tokens_per_s,val_nll,val_ppl,val_bpt,val_bits_per_token,val_token_acc,val_note_acc,val_shift_acc,val_n_tokens,val_n_steps,val_loss,gen_gen_score,gen_oa_weighted,gen_pen_density,gen_pen_loop,gen_density_ratio,gen_calibrated,gen_oa_pitch_hist,gen_oa_pitch_class,gen_oa_poly_hist,gen_oa_ioi_hist,gen_oa_interval_hist,gen_oa_harm_hist,gen_z_pitch_hist,gen_z_poly_hist,gen_z_ioi_hist,gen_z_interval_hist,gen_z_harm_hist,gen_w_pitch_hist,gen_w_poly_hist,gen_w_ioi_hist,gen_w_interval_hist,gen_w_harm_hist,gen_score,gen_density,ref_density,gen_mean_poly,ref_mean_poly,gen_empty_ratio,ref_empty_ratio,gen_notes_per_sec,ref_notes_per_sec,gen_repeat8,ref_repeat8,gen_n_distinct_pitch,ref_n_distinct_pitch,gen_n_pieces,gen_grammar_violation,gen_grammar_prob_mass,gen_seconds,test_nll,test_ppl,test_bpt,test_bits_per_token,test_token_acc,test_note_acc,test_shift_acc,test_n_tokens,test_n_steps
550,train,3.022784228,0.000275,0.8496419191,9011200,98.40704179,5.589030927,91570.68271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,train,3.003941622,0.0003,0.9782543778,9830400,106.6330378,5.626773956,92189.0645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,train,2.971798835,0.0002999623896,0.9781152606,10649600,114.8501344,5.659549321,92726.05607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,train,2.934591699,0.0002998464933,1.089979053,11468800,123.0653622,5.688034288,93192.75378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,eval,2.934591699,0.0002998464933,,11468800,123.0700772,,,2.915890131,18.46524157,2.920918932,4.206740232,0.2045986682,0.1661773391,0.2765992945,361322,520380,2.915890131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,train,2.914031467,0.0002996523591,1.167531013,12288000,135.0214911,5.554671291,91007.73443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,train,2.870603557,0.0002993800937,0.71702981,13107200,143.2419896,5.584954539,91503.89516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,train,2.864679832,0.0002990298468,0.8687237501,13926400,151.472579,5.611576733,91940.07319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,train,2.820503836,0.0002986018109,0.9807200432,14745600,159.7014885,5.635514161,92332.26402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,train,2.791517272,0.0002980962213,0.9253461361,15564800,167.9290385,5.657151427,92686.76899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,train,2.817839508,0.0002975133558,1.00516808,16384000,176.1558247,5.676792135,93008.56234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,train,2.763346424,0.0002968535347,0.8269501925,17203200,184.3760698,5.694882211,93304.95015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,train,2.734641647,0.0002961171208,1.109157562,18022400,192.6047924,5.711176687,93571.91885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,train,2.719732003,0.0002953045188,0.9937217236,18841600,200.8329382,5.726152345,93817.28002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200,train,2.700685897,0.0002944161754,0.9603167772,19660800,209.0567353,5.740068591,94045.2838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250,train,2.69323184,0.0002934525787,0.867343843,20480000,217.2903399,5.752671749,94251.77394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300,train,2.652535291,0.0002924142585,0.8266496062,21299200,225.5202978,5.76444787,94444.7139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350,train,2.649773054,0.0002913017853,0.8709570169,22118400,233.7389891,5.775673135,94628.62864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1400,train,2.620752172,0.0002901157707,0.8393265605,22937600,241.9687481,5.785871155,94795.713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1400,eval,2.620752172,0.0002901157707,,22937600,241.9734473,,,2.578978155,13.18365962,2.583425911,3.720678995,0.2691200647,0.2342186551,0.3343105476,361322,520380,2.578978155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450,train,2.576412549,0.0002888568666,0.825414598,23756800,253.7341199,5.714643346,93628.71659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,train,2.552346034,0.0002875257647,0.8749736547,24576000,261.9666495,5.725919703,93813.46841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550,train,2.52519526,0.0002861231969,0.8413909674,25395200,270.203011,5.736427563,93985.62919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,train,2.508356662,0.0002846499339,0.7275462151,26214400,278.4350522,5.746402932,94149.06563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1650,train,2.475417118,0.0002831067855,0.8364510536,27033600,286.6698174,5.755750691,94302.21933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,train,2.458433738,0.0002814945999,0.7190107703,27852800,294.8967369,5.764729777,94449.33266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1750,train,2.431903954,0.0002798142632,0.7148917913,28672000,303.1312199,5.773077418,94586.10041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,train,2.407242846,0.0002780666989,0.7544148564,29491200,311.3678691,5.78094331,94714.97519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850,train,2.396875529,0.0002762528676,0.8333153725,30310400,319.60338,5.788424391,94837.54522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,train,2.378848996,0.0002743737661,0.6882144213,31129600,327.8584266,5.795184281,94948.29926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,train,2.342984266,0.0002724304274,0.8037652373,31948800,336.1313803,5.801303044,95048.54908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,train,2.353641558,0.0002704239194,0.7930805087,32768000,344.3690815,5.807722317,95153.72245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050,train,2.315483737,0.0002683553451,0.865601778,33587200,352.5757692,5.814353053,95262.36042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,train,2.293186536,0.0002662258415,0.696483016,34406400,360.8037601,5.820338457,95360.42528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,eval,2.293186536,0.0002662258415,,34406400,360.8082373,,,2.264209635,9.623515509,2.268114536,3.266564013,0.358007539,0.346626614,0.3792226777,361322,520380,2.264209635,58.98046248,0.7726101575,0.8700370985,0.8774249685,1.149376276,True,0.7400002319,0.8078881812,0.9378134757,0.8575815855,0.7723268439,0.8657645927,0.5487927976,1.009309931,0.7518525687,0.6693682505,0.9001946589,0.1994769244,0.133378928,0.05468187899,0.2769613457,0.3355009229,58.98046248,0.518046875,0.45072,2.20066694,1.973114757,0.75421875,0.762275,10.3609375,9.0144,0.2990226986,0.2377351828,31.5625,41.196,16,0,0.00432890054,419.3505177,,,,,,,,,
2150,train,2.288840303,0.0002640365788,0.7985809445,35225600,793.1667597,2.710653181,44411.34171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,train,2.291173062,0.0002617887605,0.8028303981,36044800,801.4442961,2.745044179,44974.80383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250,train,2.251030235,0.0002594836219,0.7350105047,36864000,809.7296815,2.778705105,45526.30445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300,train,2.22291019,0.0002571224302,0.7294505835,37683200,818.0216212,2.811661624,46066.26405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2350,train,2.224737582,0.000254706483,0.7289975882,38502400,826.3118904,2.843962464,46595.48102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400,train,2.215071144,0.0002522371081,0.6290826201,39321600,834.6010492,2.875625429,47114.24703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450,train,2.184023011,0.000249715663,0.714430213,40140800,842.8945343,2.906650714,47622.5653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500,train,2.205218329,0.0002471435334,0.6476535797,40960000,851.1886475,2.937069247,48120.94254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550,train,2.176248589,0.000244522133,0.6290249825,41779200,859.4835973,2.966897807,48609.65367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600,train,2.169489384,0.0002418529027,0.6337397099,42598400,867.7818408,2.996144743,49088.83546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2650,train,2.155121841,0.0002391373095,0.6381551623,43417600,876.0772126,3.024847539,49559.10207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2700,train,2.158330686,0.000236376846,0.6467095613,44236800,884.3742957,3.053005965,50020.44973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750,train,2.130322149,0.0002335730295,0.6290597916,45056000,892.6737101,3.0806329,50473.08943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800,train,2.11323082,0.0002307274009,0.6009055376,45875200,900.9722552,3.107753856,50917.43917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800,eval,2.11323082,0.0002307274009,,45875200,900.976918,,,2.079120698,7.997433662,2.08270639,2.99953712,0.4117324713,0.4146764277,0.4061556551,361322,520380,2.079120698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2850,train,2.114324298,0.0002278415244,0.6066443324,46694400,913.7380936,3.11905569,51102.60842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2900,train,2.102263019,0.0002249169861,0.6285151243,47513600,922.0266271,3.145245392,51531.7005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2950,train,2.113513718,0.0002219553934,0.6210876107,48332800,930.3264275,3.170930023,51952.5175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,train,2.105872772,0.0002189583741,0.6125720739,49152000,938.6276183,3.196155687,52365.81477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3050,train,2.068862548,0.0002159275755,0.6476274729,49971200,946.9252365,3.220951225,52772.06486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100,train,2.063193781,0.0002128646633,0.599375844,50790400,955.2245569,3.245310202,53171.16235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3150,train,2.068680892,0.000209771321,0.610029459,51609600,963.5264854,3.269240698,53563.2396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3200,train,2.061945345,0.0002066492489,0.6046977043,52428800,971.8278546,3.292764233,53948.64919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3250,train,2.07889353,0.0002035001629,0.6180641651,53248000,980.1320622,3.315879691,54327.37287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3300,train,2.080988801,0.0002003257938,0.5624164343,54067200,988.4376919,3.338601944,54699.65425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3350,train,2.037205276,0.0001971278864,0.6665390134,54886400,996.7405367,3.360954909,55065.88523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3400,train,2.034586661,0.0001939081983,0.6656305194,55705600,1005.0428,3.382940508,55426.09728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3450,train,2.022492373,0.0001906684992,0.6012266874,56524800,1013.34373,3.404570334,55780.48035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3500,train,2.017344882,0.0001874105697,0.6057058573,57344000,1021.644924,3.425847785,56129.09011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3500,eval,2.017344882,0.0001874105697,,57344000,1021.649901,,,1.986969887,7.29340042,1.990396655,2.866591603,0.4355865405,0.4440828189,0.4194950265,361322,520380,1.986969887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3550,train,2.013862095,0.0001841362005,0.5792583227,58163200,1033.594549,3.434615638,56272.74261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3600,train,1.991374822,0.0001808471912,0.5747885704,58982400,1041.885972,3.455272552,56611.1855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3650,train,1.995608017,0.0001775453496,0.5377399325,59801600,1050.186484,3.4755732,56943.79131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3700,train,2.002031739,0.0001742324904,0.5568346977,60620800,1058.491082,3.495541968,57270.95961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3750,train,1.997688127,0.0001709104346,0.6138603091,61440000,1066.790061,3.515218352,57593.33748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3800,train,2.009400218,0.0001675810081,0.5232788324,62259200,1075.088412,3.534593023,57910.7721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3850,train,1.99566483,0.0001642460407,0.5516158938,63078400,1083.388995,3.553663565,58223.22385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3900,train,2.008206892,0.0001609073655,0.5669026971,63897600,1091.69008,3.572442465,58530.89734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3950,train,1.966614921,0.0001575668175,0.5815985799,64716800,1099.995137,3.590924965,58833.71463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4000,train,1.969875956,0.0001542262327,0.5433464646,65536000,1108.301769,3.609125343,59131.90961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4050,train,1.995223839,0.0001508874473,0.56217134,66355200,1116.605357,3.627064811,59425.82987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4100,train,1.980524914,0.0001475522964,0.5632323027,67174400,1124.909646,3.644737172,59715.37382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4150,train,1.962894924,0.0001442226131,0.5419971347,67993600,1133.213132,3.662153113,60000.71661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4200,train,1.953045399,0.0001409002273,0.6549936533,68812800,1141.516758,3.679315237,60281.90084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4200,eval,1.953045399,0.0001409002273,,68812800,1141.521354,,,1.926973459,6.868690381,1.930296756,2.780035054,0.4513038232,0.4612779735,0.4325245495,361322,520380,1.926973459,28.9443602,0.6819135788,0.6413803224,0.6617881463,1.559137325,True,0.689674146,0.7594999838,0.897911763,0.8882843857,0.7421058779,0.8249189408,0.3735758546,0.8015413269,1.141803682,0.5935864727,0.8156419122,0.1994769244,0.133378928,0.05468187899,0.2769613457,0.3355009229,28.9443602,0.702734375,0.45072,2.617645446,1.973114757,0.690078125,0.762275,14.0546875,9.0144,0.4068411097,0.2377351828,26.875,41.196,16,0,0.0009419181177,269.4802225,,,,,,,,,
4250,train,1.997004361,0.0001375869654,0.5643056631,69632000,1423.903131,2.984753604,48902.20304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4300,train,1.940940199,0.0001342846482,0.5652654767,70451200,1432.179357,3.002417245,49191.60415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4350,train,1.945607839,0.0001309950908,0.6027879119,71270400,1440.535691,3.019709979,49474.9283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4400,train,1.921244287,0.0001277201014,0.5607771277,72089600,1448.881076,3.036826191,49755.36031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4450,train,1.937948039,0.0001244614798,0.5747134089,72908800,1457.182649,3.053838174,50034.08465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4500,train,1.93356477,0.0001212210173,0.5556633472,73728000,1465.486565,3.07065251,50309.57073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4550,train,1.923222456,0.0001180004947,0.5454590917,74547200,1473.789016,3.087280438,50582.0027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4600,train,1.952701471,0.0001148016822,0.5708754659,75366400,1482.092715,3.103719459,50851.33961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4650,train,1.937692516,0.000111626338,0.5196969509,76185600,1490.393956,3.119980447,51117.75964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4700,train,1.943776836,0.0001084762074,0.6123040318,77004800,1498.695251,3.136061183,51381.22642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4750,train,1.92441499,0.0001053530216,0.6229859591,77824000,1506.997167,3.151963457,51641.76927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4800,train,1.937626987,0.0001022584974,0.5719333887,78643200,1515.29893,3.167691804,51899.46251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4850,train,1.923372378,9.91943356e-05,0.5729876757,79462400,1523.603046,3.183243833,52154.26695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4900,train,1.904142408,9.61622203e-05,0.5079820752,80281600,1531.904639,3.198632522,52406.39524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4900,eval,1.904142408,9.61622203e-05,,80281600,1531.909385,,,1.883506398,6.576524394,1.88675473,2.71732534,0.4624157953,0.4720276006,0.4442590651,361322,520380,1.883506398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4950,train,1.921442595,9.316381808e-05,0.5605891347,81100800,1543.844955,3.206280517,52531.69999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5000,train,1.929190397,9.020077693e-05,0.6091720462,81920000,1552.139633,3.22135966,52778.75667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5050,train,1.914259114,8.727472545e-05,0.5246814489,82739200,1560.434849,3.236277377,53023.16854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5100,train,1.897938521,8.438727186e-05,0.5279403925,83558400,1568.729793,3.251037893,53265.00484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5150,train,1.902727258,8.154000321e-05,0.5320456624,84377600,1577.027666,3.265637066,53504.19768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5200,train,1.901339235,7.873448443e-05,0.5381066799,85196800,1585.328213,3.280077878,53740.79595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5250,train,1.898267329,7.597225753e-05,0.5714855194,86016000,1593.63067,3.294364309,53974.86483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5300,train,1.902580764,7.32548407e-05,0.569969058,86835200,1601.930171,3.308508758,54206.60749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5350,train,1.891061678,7.058372753e-05,0.5348902941,87654400,1610.231315,3.32250401,54435.90569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5400,train,1.882220814,6.796038612e-05,0.5607495904,88473600,1618.528748,3.336363353,54662.97718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5450,train,1.877796481,6.538625835e-05,0.5270770192,89292800,1626.827438,3.350078731,54887.68993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
